0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:31:56 +0530] "GET /Dynamic_Allocation/images/edit.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:31:56 +0530] "GET /Dynamic_Allocation/images/Delete.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:31:56 +0530] "GET /Dynamic_Allocation/images/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:31:56 +0530] "GET /Dynamic_Allocation/images/header.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp HTTP/1.1" 200 5885
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/CSS/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/js/init.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/images/edit.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/images/Delete.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/images/header.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:32:38 +0530] "GET /Dynamic_Allocation/images/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp HTTP/1.1" 200 5885
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/CSS/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/js/init.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/images/edit.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/images/Delete.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/images/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:20 +0530] "GET /Dynamic_Allocation/images/header.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:23 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp?no=1 HTTP/1.1" 200 4711
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:24 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp?no=1 HTTP/1.1" 200 4711
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:24 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:24 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:24 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:39 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp HTTP/1.1" 200 5885
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:39 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:39 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:39 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:41 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp?no=2&s_no=1&s_name=A&s_url=http://192.168.1.8:9090/&s_ipaddress=192.168.1.8&s_port=7001 HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:41 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:41 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:41 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:59 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp HTTP/1.1" 200 5885
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:59 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:59 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:33:59 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:10 +0530] "GET /Dynamic_Allocation/JSP/applications.jsp HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:10 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:35 +0530] "GET /Dynamic_Allocation/JSP/applications.jsp?no=2&a_no=5&app_name=Encryption&serv_no=5 HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:35 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:43 +0530] "POST /Dynamic_Allocation/EditApplication HTTP/1.1" 200 4373
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:43 +0530] "GET /images/3.jpg HTTP/1.1" 404 975
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:57 +0530] "GET /Dynamic_Allocation/JSP/applications.jsp HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:34:57 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:00 +0530] "GET /Dynamic_Allocation/JSP/server_det.jsp HTTP/1.1" 200 4085
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:00 +0530] "GET /Dynamic_Allocation/JSP/applications.jsp HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:00 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:18 +0530] "GET /Dynamic_Allocation/JSP/server_config.jsp HTTP/1.1" 200 5885
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:18 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:18 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:18 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:22 +0530] "GET /Dynamic_Allocation/JSP/server_det.jsp HTTP/1.1" 200 4085
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:22 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:22 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:22 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:56 +0530] "GET /Dynamic_Allocation/JSP/active_con.jsp HTTP/1.1" 200 3172
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:56 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:56 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:35:56 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:36:07 +0530] "GET /Dynamic_Allocation/JSP/change_pass.jsp HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:36:07 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:36:30 +0530] "GET /Dynamic_Allocation/JSP/server_spot.jsp HTTP/1.1" 200 3668
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:36:30 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:36:30 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:36:30 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/JSP/server_spot.jsp HTTP/1.1" 200 3668
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/CSS/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/js/init.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/images/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:11 +0530] "GET /Dynamic_Allocation/images/header.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:52 +0530] "GET /Dynamic_Allocation/JSP/server_spot.jsp HTTP/1.1" 200 3668
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/JSP/style.css HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/CSS/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/JSP/js/jquery.js HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/js/init.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/JSP/js/init.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/images/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:37:53 +0530] "GET /Dynamic_Allocation/images/header.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:38:12 +0530] "GET /Dynamic_Allocation/JSP/admin_logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Apr/2015:10:38:12 +0530] "GET /Dynamic_Allocation/index.jsp HTTP/1.1" 200 1691
